a,dureeFeu,ecarts
3.75,27.4,13.607604504075764
3.75,27.6,18.743605416726766
3.75,27.8,27.19602781060876
3.75,28.0,36.837151250500895
3.75,28.200000000000003,47.774256218427276
3.75,28.4,41.79800868161411
3.75,28.6,20.464952065430587
3.75,28.8,9.009188425012656
3.75,29.0,12.275880895041974
3.75,29.200000000000003,18.129178839493633
3.75,29.4,26.260350032791013
3.75,29.6,40.314162501968546
3.75,29.8,34.221975156647446
3.75,30.0,20.03477322960061
3.75,30.200000000000003,13.392934605040166
3.75,30.4,13.264351104239056
3.75,30.6,17.589364469329258
3.75,30.8,25.123148306794803
3.75,31.0,32.760962074252035
3.75,31.200000000000003,35.65690665954516
3.75,31.4,39.522009464446384
3.75,31.6,44.55680765638126
3.75,31.8,44.79148053131853
3.75,32.0,21.05805984811768
3.75,32.2,18.150741846097365
3.75,32.4,18.594086882514326
3.75,32.6,11.626376859555771
3.75,32.8,39.06735930085911
3.75,33.0,31.891063355175152
3.75,33.2,22.891956442961547
3.75,33.4,16.868465150155696
3.75,33.6,23.68792803094812
3.75,33.8,17.046746412948067
3.75,34.0,16.416552090619216
3.75,34.2,20.971213622207777
3.75,34.4,28.885607194881175
3.75,34.6,38.56180861805471
3.75,34.8,49.09316949291694
3.75,35.0,58.55264730554403
3.75,35.2,69.77388418017945
3.75,35.4,60.99255062426691
3.75,35.6,28.98349249401988
3.75,35.8,33.8082425045902
3.75,36.0,40.58837842904486
3.75,36.2,32.637842793181036
3.75,36.400000000000006,52.81676474288089
3.75,36.6,48.00162750247303
3.75,36.8,41.76934170160971
3.75,37.0,34.87676110009128
3.75,37.2,31.74792984692862
3.75,37.400000000000006,31.68501897833498
3.75,37.6,40.04456152072719
3.75,37.8,37.77631144347415
3.75,38.0,38.678094929705864
3.75,38.2,42.608484981671765
3.75,38.400000000000006,49.874017953931094
3.75,38.6,59.23574984788627
3.75,38.8,60.6058414764085
3.75,39.0,49.43783977333365
3.75,39.2,54.648371800541284
3.75,39.400000000000006,63.71322104975788
3.75,39.6,56.01248602147957
3.75,39.8,45.6724735258296
3.775,20.0,57.08403935148623
3.775,20.2,44.02580392911338
3.775,20.4,40.830521468722075
3.775,20.6,42.95783908880411
3.775,20.8,51.849191973934296
3.775,21.0,65.88814345266238
3.775,21.2,81.30694335666412
3.775,21.4,96.025127936661
3.775,21.6,70.87339291496849
3.775,21.8,40.96210923319697
3.775,22.0,24.383440109190424
3.775,22.2,30.719010886554884
3.775,22.4,43.645185715544194
3.775,22.6,70.69248767876046
3.775,22.8,104.24778577456793
3.775,23.0,58.209055099962164
3.775,23.2,34.882499007225434
3.775,23.4,24.565641486120537
3.775,23.6,20.00228259111565
3.775,23.8,20.66672603983679
3.775,24.0,25.10951078978406
3.775,24.2,32.98240316579567
3.775,24.4,45.28985506300721
3.775,24.6,61.221813340088495
3.775,24.8,65.2964930265874
3.775,25.0,45.83238899445889
3.775,25.2,40.618258114119804
3.775,25.4,33.27650924260394
3.775,25.6,31.317904899004144
3.775,25.8,31.55204157198138
3.775,26.0,78.54073907080361
3.775,26.2,52.81784707695606
3.775,26.4,31.722258174946795
3.775,26.6,65.59202251524931
3.775,26.8,37.78889173900183
3.775,27.0,21.352198116763375
3.775,27.2,13.796933963549549
3.775,27.4,13.630409875867036
3.775,27.6,18.746150578782267
3.775,27.8,27.199761422290816
3.775,28.0,36.827014278085464
3.775,28.200000000000003,47.948995972453055
3.775,28.4,38.75752788471195
3.775,28.6,20.444150850760554
3.775,28.8,9.03224072914823
3.775,29.0,12.280016736067013
3.775,29.200000000000003,18.141747761547705
3.775,29.4,26.397286697844677
3.775,29.6,40.47403239753208
3.775,29.8,34.36772266112162
3.775,30.0,20.12994908662764
3.775,30.200000000000003,13.434738746676713
3.775,30.4,13.294433567248943
3.775,30.6,17.59448855547556
3.775,30.8,25.1250833111838
3.775,31.0,32.8294291059602
3.775,31.200000000000003,35.71829276216541
3.775,31.4,39.57896580907799
3.775,31.6,44.72303663633923
3.775,31.8,39.4400955344224
3.775,32.0,17.348841655283785
3.775,32.2,18.1745286820754
3.775,32.4,18.599090324267767
3.775,32.6,11.645911853606446
3.775,32.8,39.2219499704013
3.775,33.0,32.01511695077984
3.775,33.2,22.990071550960423
3.775,33.4,16.92237050214733
3.775,33.6,23.785814778350826
3.775,33.8,17.094777947106017
3.775,34.0,16.431895263505034
3.775,34.2,20.958315436826005
3.775,34.4,28.859728539332878
3.775,34.6,38.54198392943066
3.775,34.8,49.112204867920326
3.775,35.0,58.62749862611348
3.775,35.2,58.34327653628256
3.775,35.4,40.598295064701155
3.775,35.6,28.95762045570088
3.775,35.8,33.787934184238026
3.775,36.0,40.541611210813095
3.775,36.2,32.6348491949847
3.775,36.400000000000006,52.88170037961036
3.775,36.6,48.027463405691435
3.775,36.8,41.83389718532096
3.775,37.0,34.94860248985975
3.775,37.2,31.78853768228845
3.775,37.400000000000006,31.713695967131898
3.775,37.6,40.10978170864341
3.775,37.8,37.80819976224651
3.775,38.0,38.68764824095462
3.775,38.2,42.6050745635073
3.775,38.400000000000006,49.8551808544309
3.775,38.6,59.01662978249399
3.775,38.8,61.08658183715848
3.775,39.0,53.43412640845754
3.775,39.2,54.61294289471589
3.775,39.400000000000006,63.66460742316741
3.775,39.6,45.03988879168655
3.775,39.8,45.67092253780616
3.8000000000000003,20.0,57.193536793522284
3.8000000000000003,20.2,44.09278628448659
3.8000000000000003,20.4,40.87165300359866
3.8000000000000003,20.6,42.98650828458864
3.8000000000000003,20.8,51.84641335568452
3.8000000000000003,21.0,65.88318292794472
3.8000000000000003,21.2,81.3622112142212
3.8000000000000003,21.4,96.8100276417242
3.8000000000000003,21.6,48.97695642441674
3.8000000000000003,21.8,41.07260524274731
3.8000000000000003,22.0,24.407678657443828
3.8000000000000003,22.2,30.737584082969086
3.8000000000000003,22.4,121.06300514302876
3.8000000000000003,22.6,70.91422509859277
3.8000000000000003,22.8,104.55400249477798
3.8000000000000003,23.0,58.38335797251105
3.8000000000000003,23.2,34.99531286984285
3.8000000000000003,23.4,24.637211244727908
3.8000000000000003,23.6,20.050012889778603
3.8000000000000003,23.8,20.684485244036843
3.8000000000000003,24.0,25.11607627052424
3.8000000000000003,24.2,32.97529109218018
3.8000000000000003,24.4,45.262626584512084
3.8000000000000003,24.6,61.58436985066853
3.8000000000000003,24.8,65.6527994108826
3.8000000000000003,25.0,46.061710167087924
3.8000000000000003,25.2,40.70729249506573
3.8000000000000003,25.4,33.40274192308379
3.8000000000000003,25.6,31.448219194652403
3.8000000000000003,25.8,40.61956681220604
3.8000000000000003,26.0,78.78070555156947
3.8000000000000003,26.2,53.009241402593354
3.8000000000000003,26.4,31.884699755381913
3.8000000000000003,26.6,65.83371969155651
3.8000000000000003,26.8,37.94936486331512
3.8000000000000003,27.0,21.4594958547805
3.8000000000000003,27.2,13.85436992179871
3.8000000000000003,27.4,13.654412895064135
3.8000000000000003,27.6,18.748140260942744
3.8000000000000003,27.8,27.201410224180094
3.8000000000000003,28.0,36.82165393266508
3.8000000000000003,28.200000000000003,48.15448252619116
3.8000000000000003,28.4,36.07300004385344
3.8000000000000003,28.6,20.428190501421394
3.8000000000000003,28.8,9.054028732236247
3.8000000000000003,29.0,12.283772928015797
3.8000000000000003,29.200000000000003,18.14833822712902
3.8000000000000003,29.4,26.533901934750904
3.8000000000000003,29.6,40.63629750363541
3.8000000000000003,29.8,34.51438228881778
3.8000000000000003,30.0,20.227511828493768
3.8000000000000003,30.200000000000003,13.48326877910676
3.8000000000000003,30.4,13.3224033771842
3.8000000000000003,30.6,17.599042097715802
3.8000000000000003,30.8,25.127530770939778
3.8000000000000003,31.0,32.89843110471047
3.8000000000000003,31.200000000000003,35.776735658449134
3.8000000000000003,31.4,39.63782990220502
3.8000000000000003,31.6,44.91220169030379
3.8000000000000003,31.8,33.7237466808183
3.8000000000000003,32.0,17.359023068975926
3.8000000000000003,32.2,18.195601939335415
3.8000000000000003,32.4,18.604881438890455
3.8000000000000003,32.6,11.66420352478358
3.8000000000000003,32.8,39.3764590285696
3.8000000000000003,33.0,32.13746981081776
3.8000000000000003,33.2,23.086158690343197
3.8000000000000003,33.4,16.976138252342274
3.8000000000000003,33.6,23.88248394266869
3.8000000000000003,33.8,17.142156860565784
3.8000000000000003,34.0,16.447897890449234
3.8000000000000003,34.2,20.946830837201105
3.8000000000000003,34.4,28.83603949735162
3.8000000000000003,34.6,38.52620248971383
3.8000000000000003,34.8,49.14202778524238
3.8000000000000003,35.0,58.72577549551971
3.8000000000000003,35.2,48.98058030338055
3.8000000000000003,35.4,40.59716241222478
3.8000000000000003,35.6,28.94029082460616
3.8000000000000003,35.8,33.77460244380426
3.8000000000000003,36.0,40.49624217776207
3.8000000000000003,36.2,32.63455861894849
3.8000000000000003,36.400000000000006,52.945547694768436
3.8000000000000003,36.6,48.04667281489715
3.8000000000000003,36.8,41.894965707082
3.8000000000000003,37.0,35.019696047647344
3.8000000000000003,37.2,31.83231759734779
3.8000000000000003,37.400000000000006,31.74630452118603
3.8000000000000003,37.6,40.176504389137925
3.8000000000000003,37.8,37.84331505511014
3.8000000000000003,38.0,38.69946550889626
3.8000000000000003,38.2,42.60340896385724
3.8000000000000003,38.400000000000006,49.81613295243874
3.8000000000000003,38.6,58.84232524181593
3.8000000000000003,38.8,60.805463468217475
3.8000000000000003,39.0,53.24263312790441
3.8000000000000003,39.2,54.58536907547159
3.8000000000000003,39.400000000000006,63.614484406258555
3.8000000000000003,39.6,45.06957311420182
3.8000000000000003,39.8,45.671638412648846
3.825,20.0,57.31553133631378
3.825,20.2,44.162550344909164
3.825,20.4,40.91738658939306
3.825,20.6,43.02177749315659
3.825,20.8,51.84769872726548
3.825,21.0,65.88189176245703
3.825,21.2,81.3981312108204
3.825,21.4,83.34271367295966
3.825,21.6,49.264050605510356
3.825,21.8,41.177749214346235
3.825,22.0,24.435680030676895
3.825,22.2,30.767364589643094
3.825,22.4,121.3392962114157
3.825,22.6,71.11529089391438
3.825,22.8,104.83666645434877
3.825,23.0,58.55793368550392
3.825,23.2,35.09351481764554
3.825,23.4,24.70255229884095
3.825,23.6,20.096853536422973
3.825,23.8,20.699792897677746
3.825,24.0,25.115888522480038
3.825,24.2,32.97879360812182
3.825,24.4,45.25828853291728
3.825,24.6,62.11065851857338
3.825,24.8,65.76578741542147
3.825,25.0,38.892441690663304
3.825,25.2,40.7974667750585
3.825,25.4,33.53236957395646
3.825,25.6,31.570364452577977
3.825,25.8,60.27284843975785
3.825,26.0,79.03578773436276
3.825,26.2,53.19522279862953
3.825,26.4,32.03416895488707
3.825,26.6,66.06612819362878
3.825,26.8,38.10834575477943
3.825,27.0,21.565440772655194
3.825,27.2,13.911833516981536
3.825,27.4,13.677909127284348
3.825,27.6,18.75008139937376
3.825,27.8,27.20018289690432
3.825,28.0,36.82672607640144
3.825,28.200000000000003,48.35949698764222
3.825,28.4,36.06186313231019
3.825,28.6,20.392433557309772
3.825,28.8,9.079340056280817
3.825,29.0,12.287954270318128
3.825,29.200000000000003,45.87099186519502
3.825,29.4,26.67446780629646
3.825,29.6,40.803653924885694
3.825,29.8,34.66419460789331
3.825,30.0,20.32558200321579
3.825,30.200000000000003,13.52714018386135
3.825,30.4,13.350291008552174
3.825,30.6,17.601295447462462
3.825,30.8,25.129456853687753
3.825,31.0,32.96880250812924
3.825,31.200000000000003,35.83208935287075
3.825,31.4,39.704913106899916
3.825,31.6,45.10409344047573
3.825,31.8,29.383048162470015
3.825,32.0,17.375384564323003
3.825,32.2,18.22187675248203
3.825,32.4,18.609674720390238
3.825,32.6,17.970697291846633
3.825,32.8,39.53547814045017
3.825,33.0,32.264318117225955
3.825,33.2,23.189739331638542
3.825,33.4,17.032617601200013
3.825,33.6,23.9830210116664
3.825,33.8,17.191915177489868
3.825,34.0,16.46549846902424
3.825,34.2,20.935176215233156
3.825,34.4,28.813271137369178
3.825,34.6,38.51246797526968
3.825,34.8,49.181693770994805
3.825,35.0,58.8427264219592
3.825,35.2,49.70378342138144
3.825,35.4,40.59711040227551
3.825,35.6,28.92892218680898
3.825,35.8,33.757966086975756
3.825,36.0,40.452726273253546
3.825,36.2,32.6308381195084
3.825,36.400000000000006,53.014270131333724
3.825,36.6,48.07128796259411
3.825,36.8,41.95801567177623
3.825,37.0,35.09097894428458
3.825,37.2,31.87625758435967
3.825,37.400000000000006,31.778728395376724
3.825,37.6,40.24345691378593
3.825,37.8,37.879666658914104
3.825,38.0,38.714670247208815
3.825,38.2,42.608010301681354
3.825,38.400000000000006,49.7819546046011
3.825,38.6,58.6839321766957
3.825,38.8,60.52632824710436
3.825,39.0,53.06164490584824
3.825,39.2,54.55837289198116
3.825,39.400000000000006,63.56082268193341
3.825,39.6,45.10062491747826
3.825,39.8,45.6742992963395
3.85,20.0,57.42468439446577
3.85,20.2,44.22458905122159
3.85,20.4,40.95590047421228
3.85,20.6,43.05435367163547
3.85,20.8,51.8380081074255
3.85,21.0,65.85532863842192
3.85,21.2,81.48712614246061
3.85,21.4,80.24156920509822
3.85,21.6,49.56161186895119
3.85,21.8,41.28963873182473
3.85,22.0,24.458073848190445
3.85,22.2,30.785524043631504
3.85,22.4,121.61118682026606
3.85,22.6,71.32964140800468
3.85,22.8,105.1259364314684
3.85,23.0,58.73917926925124
3.85,23.2,35.210759375899414
3.85,23.4,24.774937024911132
3.85,23.6,20.145448961473804
3.85,23.8,20.717075525527072
3.85,24.0,25.13016083654451
3.85,24.2,32.97811548548967
3.85,24.4,45.245607369923405
3.85,24.6,62.79357593114306
3.85,24.8,65.96180974214344
3.85,25.0,38.971721233590486
3.85,25.2,40.895197619762115
3.85,25.4,33.655890329206045
3.85,25.6,31.687417182012414
3.85,25.8,60.46508924339393
3.85,26.0,79.26223307473033
3.85,26.2,53.38121978934997
3.85,26.4,32.19105663739198
3.85,26.6,66.30683202643894
3.85,26.8,38.272625201145935
3.85,27.0,21.675494281344506
3.85,27.2,13.972916094517672
3.85,27.4,13.701399425319153
3.85,27.6,18.747893980381654
3.85,27.8,27.202338095610543
3.85,28.0,36.81650041468229
3.85,28.200000000000003,48.359344406131726
3.85,28.4,23.02605428357711
3.85,28.6,20.34883016290724
3.85,28.8,9.10543954729686
3.85,29.0,12.292936202224336
3.85,29.200000000000003,46.0585633221933
3.85,29.4,26.824056573929365
3.85,29.6,40.978493020640265
3.85,29.8,34.83007874171244
3.85,30.0,20.42925428707896
3.85,30.200000000000003,13.576974271133302
3.85,30.4,13.37797368060652
3.85,30.6,17.59941661608409
3.85,30.8,25.133358187837587
3.85,31.0,33.04052202402232
3.85,31.200000000000003,35.88888034616979
3.85,31.4,39.761828396325136
3.85,31.6,45.235807425693
3.85,31.8,29.379548246667476
3.85,32.0,17.395233829058125
3.85,32.2,18.24630469349435
3.85,32.4,18.61976865970982
3.85,32.6,25.58075375379738
3.85,32.8,39.69041928959938
3.85,33.0,32.3854650569655
3.85,33.2,23.288076015101158
3.85,33.4,17.085377682955254
3.85,33.6,24.080497044539985
3.85,33.8,17.240564270829342
3.85,34.0,16.484223106412514
3.85,34.2,20.925879601845693
3.85,34.4,28.791515789573918
3.85,34.6,38.49335715631072
3.85,34.8,49.21249205547467
3.85,35.0,58.95487811859783
3.85,35.2,49.54929457857418
3.85,35.4,40.60618850284889
3.85,35.6,28.923473194447972
3.85,35.8,33.74985330967972
3.85,36.0,36.34523688130397
3.85,36.2,32.63337549314017
3.85,36.400000000000006,53.07893475427268
3.85,36.6,48.09806265203978
3.85,36.8,42.01938122048379
3.85,37.0,35.16556001904184
3.85,37.2,31.923183941852805
3.85,37.400000000000006,31.806880428123343
3.85,37.6,40.31262956135292
3.85,37.8,37.916531205607335
3.85,38.0,38.728810129218814
3.85,38.2,42.610978778461586
3.85,38.400000000000006,49.75262153791677
3.85,38.6,58.52380358311872
3.85,38.8,60.25872031772049
3.85,39.0,52.871579889604035
3.85,39.2,54.52641494921519
3.85,39.400000000000006,58.1063729856909
3.85,39.6,45.13651221397605
3.85,39.8,45.67698359896152
3.875,20.0,57.54279355408846
3.875,20.2,44.30358873912202
3.875,20.4,40.998844144428546
3.875,20.6,43.09448382441384
3.875,20.8,51.844593639879804
3.875,21.0,65.86003887900152
3.875,21.2,81.70854735919093
3.875,21.4,73.62286081206965
3.875,21.6,49.86426968775703
3.875,21.8,22.55651185835476
3.875,22.0,24.4889463236513
3.875,22.2,30.812754325637528
3.875,22.4,121.89467331227367
3.875,22.6,71.54311647357412
3.875,22.8,105.41724860302095
3.875,23.0,58.91643301791678
3.875,23.2,35.31784866997425
3.875,23.4,24.840087805564718
3.875,23.6,20.191638844880107
3.875,23.8,20.73884451040784
3.875,24.0,25.130087633144434
3.875,24.2,32.9741563408264
3.875,24.4,45.24831402886461
3.875,24.6,63.41974142456509
3.875,24.8,53.491289663267224
3.875,25.0,39.08243159198484
3.875,25.2,40.992183523542764
3.875,25.4,33.78186007203546
3.875,25.6,31.8081975197811
3.875,25.8,60.67861219321465
3.875,26.0,79.50872616477041
3.875,26.2,53.57263823330676
3.875,26.4,32.34258377074416
3.875,26.6,66.53421120944225
3.875,26.8,38.423868205577044
3.875,27.0,21.773185054845413
3.875,27.2,14.028766182067873
3.875,27.4,13.724410962698991
3.875,27.6,18.752686112926135
3.875,27.8,27.197594466420448
3.875,28.0,36.82977045807834
3.875,28.200000000000003,48.44307432853257
3.875,28.4,23.025969632596446
3.875,28.6,20.31747199498458
3.875,28.8,9.128981651189688
3.875,29.0,12.301272336666575
3.875,29.200000000000003,46.2258765098988
3.875,29.4,26.95615197924568
3.875,29.6,41.134081386650074
3.875,29.8,34.9715531554027
3.875,30.0,20.522425896988903
3.875,30.200000000000003,13.619923827886392
3.875,30.4,13.405844483340854
3.875,30.6,17.600595285421807
3.875,30.8,33.783771605359206
3.875,31.0,33.10374874920194
3.875,31.200000000000003,35.93526359986815
3.875,31.4,39.81553417660495
3.875,31.6,45.14518029030992
3.875,31.8,22.28064709100138
3.875,32.0,17.409869501720145
3.875,32.2,18.268283377731358
3.875,32.4,18.622826378064016
3.875,32.6,25.72509008303811
3.875,32.8,49.66223121627756
3.875,33.0,32.512260495312844
3.875,33.2,23.39004579747641
3.875,33.4,17.138371011511733
3.875,33.6,24.18118118736978
3.875,33.8,17.29035733468257
3.875,34.0,16.50189141437408
3.875,34.2,20.90930850235966
3.875,34.4,28.762661448044188
3.875,34.6,38.46838136962838
3.875,34.8,49.24033696095509
3.875,35.0,59.08688683377733
3.875,35.2,53.69243185180534
3.875,35.4,40.606990126602085
3.875,35.6,28.910748144330224
3.875,35.8,33.734376666162575
3.875,36.0,36.36060216226461
3.875,36.2,32.62695545751812
3.875,36.400000000000006,53.14524254722001
3.875,36.6,48.121863785802915
3.875,36.8,42.07930081915706
3.875,37.0,35.2330241531852
3.875,37.2,31.961559155333738
3.875,37.400000000000006,31.83123985289197
3.875,37.6,40.37590227856181
3.875,37.8,37.94867602613732
3.875,38.0,38.74018876802622
3.875,38.2,42.60935581912144
3.875,38.400000000000006,49.65268994078182
3.875,38.6,51.06615244115516
3.875,38.8,60.00241432184566
3.875,39.0,52.68348597616367
3.875,39.2,54.4934677452064
3.875,39.400000000000006,45.988366897430865
3.875,39.6,45.16547732823437
3.875,39.8,45.672016939966554
3.9000000000000004,20.0,57.64971927131052
3.9000000000000004,20.2,44.371428934070885
3.9000000000000004,20.4,41.04357201420332
3.9000000000000004,20.6,43.119776307964194
3.9000000000000004,20.8,51.841619837016474
3.9000000000000004,21.0,65.86196855685927
3.9000000000000004,21.2,81.95822386856756
3.9000000000000004,21.4,71.36967334963934
3.9000000000000004,21.6,33.911952056770374
3.9000000000000004,21.8,22.61263866601484
3.9000000000000004,22.0,24.507474456237343
3.9000000000000004,22.2,30.82604696338318
3.9000000000000004,22.4,122.18783915070142
